"Customer Reference Number","Customer Name","Load ID","Load Group","Load Created Date","Order Number","Billable Total Rate","Load Closed Date","Load Status"
"3000001618","ECCO TANNERY INDONESIA","59366331","SURABAYA LOG PACK","07/03/2022 18:45","06/III/LINC-ECCO/2022","2,000,000.00","11/03/2022 14:05","Completed"
"3000007677","SCIENTEX INDONESIA","59366337","SURABAYA LOG PACK","07/03/2022 18:46","CONS-ST-22-0023","900,000.00","10/03/2022 19:36","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366344","SURABAYA LOG PACK","07/03/2022 18:47","2100424644","564,000.00","08/03/2022 15:08","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366344","SURABAYA LOG PACK","07/03/2022 18:47","2100424704","1.00","08/03/2022 15:08","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366385","SURABAYA LOG PACK","07/03/2022 18:48","2100424583","985,000.00","08/03/2022 15:10","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366385","SURABAYA LOG PACK","07/03/2022 18:48","2100424629","1.00","08/03/2022 15:10","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366424","SURABAYA LOG PACK","07/03/2022 18:49","2100424429","460,000.00","08/03/2022 15:00","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366424","SURABAYA LOG PACK","07/03/2022 18:49","2100424509","1.00","08/03/2022 15:00","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366453","SURABAYA LOG PACK","07/03/2022 18:49","2100424660","460,000.00","08/03/2022 14:56","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366468","SURABAYA LOG PACK","07/03/2022 18:50","2100424490","1,080,000.00","08/03/2022 14:53","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366469","SURABAYA LOG PACK","07/03/2022 18:50","2100424546","1,515,000.00","09/03/2022 16:12","Completed"
"3000007677","SCIENTEX INDONESIA","59366484","SURABAYA LOG PACK","07/03/2022 18:51","DO-2022-0447","1,770,000.00","08/03/2022 08:58","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366494","SURABAYA RENTAL TRIP","07/03/2022 18:51","2100424673","386,000.00","08/03/2022 16:02","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366496","SURABAYA RENTAL TRIP","07/03/2022 18:52","2100424674","550,000.00","08/03/2022 16:00","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366497","SURABAYA RENTAL TRIP","07/03/2022 18:52","2100424675","550,000.00","08/03/2022 15:59","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366545","SURABAYA LOG PACK","07/03/2022 18:57","2100424706","1.00","08/03/2022 15:07","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366545","SURABAYA LOG PACK","07/03/2022 18:57","2100424635","460,000.00","08/03/2022 15:07","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366559","SURABAYA LOG PACK","07/03/2022 18:58","2100424749","505,000.00","08/03/2022 15:17","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366559","SURABAYA LOG PACK","07/03/2022 18:58","2100424687","1.00","08/03/2022 15:17","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366562","SURABAYA LOG PACK","07/03/2022 18:59","2100424298","505,000.00","08/03/2022 17:02","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366562","SURABAYA LOG PACK","07/03/2022 18:59","2100424703","1.00","08/03/2022 17:02","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366562","SURABAYA LOG PACK","07/03/2022 18:59","2100424772","1.00","08/03/2022 17:02","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366564","SURABAYA LOG PACK","07/03/2022 18:59","2100424628","460,000.00","08/03/2022 15:02","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366569","SURABAYA LOG PACK","07/03/2022 19:00","2100424750","505,000.00","08/03/2022 15:11","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59366590","SURABAYA LOG PACK","07/03/2022 19:01","2100424702","1,515,000.00","09/03/2022 17:58","Completed"
"3000008809","IDLE CAP","59366643","SURABAYA LOG PACK","07/03/2022 19:05","KOSB9754PEU07032022","1.00","15/03/2022 10:30","Completed"
"3000018615","PT.  INBISCO NIAGATAMA SEMESTA","59370420","SURABAYA LOG PACK","08/03/2022 00:14","41325771","3,400,000.00","18/03/2022 11:06","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59370625","SURABAYA LOG PACK","08/03/2022 08:49","2100424731","420,000.00","08/03/2022 15:18","Completed"
"8000000065","PT. CIPTA LOGISTIK INDONESIA","59370626","SURABAYA LOG PACK","08/03/2022 08:53","SOSBY22030400007","1.00","10/03/2022 11:17","Completed"
"8000000065","PT. CIPTA LOGISTIK INDONESIA","59370626","SURABAYA LOG PACK","08/03/2022 08:53","SOSBY22030500005","1.00","10/03/2022 11:17","Completed"
"8000000065","PT. CIPTA LOGISTIK INDONESIA","59370626","SURABAYA LOG PACK","08/03/2022 08:53","SOSBY22030400003","1.00","10/03/2022 11:17","Completed"
"8000000017","PT LIKU TELAGA","59370630","SURABAYA LOG PACK","08/03/2022 09:01","543450-6","825,000.00","11/03/2022 09:13","Completed"
"8000000017","PT LIKU TELAGA","59370631","SURABAYA LOG PACK","08/03/2022 09:02","543450-8","825,000.00","11/03/2022 09:13","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","59370667","SURABAYA RENTAL TRIP","08/03/2022 10:21","SUB/22/03/0036","1.00","14/03/2022 16:50","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","59370669","SURABAYA RENTAL TRIP","08/03/2022 10:21","SUB/22/03/0033","1.00","10/03/2022 17:14","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","59370707","SURABAYA RENTAL TRIP","08/03/2022 10:37","SUB/22/03/0035","1.00","10/03/2022 16:47","Completed"
"3000005216","PT. SINAR SOSRO","59371929","SURABAYA LOG PACK","08/03/2022 13:13","DRK/0322/LOG/0001461","4,300,000.00","14/03/2022 11:21","Completed"
"3000007550","PT. NIRWANA LESTARI","59372768","SURABAYA RENTAL TRIP","08/03/2022 15:01","1000385512","50,001.00","10/03/2022 10:09","Completed"
"3000007550","PT. NIRWANA LESTARI","59372768","SURABAYA RENTAL TRIP","08/03/2022 15:01","1000385518","147,000.00","10/03/2022 10:09","Completed"
"3000007550","PT. NIRWANA LESTARI","59372770","SURABAYA RENTAL TRIP","08/03/2022 15:02","1000385513","223,500.00","10/03/2022 10:09","Completed"
"3000007550","PT. NIRWANA LESTARI","59372773","SURABAYA RENTAL TRIP","08/03/2022 15:02","1000385515","375,500.00","10/03/2022 10:09","Completed"
"3000007550","PT. NIRWANA LESTARI","59372797","SURABAYA RENTAL TRIP","08/03/2022 15:03","1000385516","654,400.00","10/03/2022 10:09","Completed"
"3000007550","PT. NIRWANA LESTARI","59372798","SURABAYA RENTAL TRIP","08/03/2022 15:04","1000385533","449,800.00","10/03/2022 10:09","Completed"
"3000007550","PT. NIRWANA LESTARI","59372832","SURABAYA RENTAL TRIP","08/03/2022 15:04","1000385537","714,000.00","10/03/2022 10:09","Completed"
"3000007550","PT. NIRWANA LESTARI","59372899","SURABAYA RENTAL TRIP","08/03/2022 15:04","1000385291","248,000.00","10/03/2022 10:09","Completed"
"3000007550","PT. NIRWANA LESTARI","59372919","SURABAYA RENTAL TRIP","08/03/2022 15:05","1000384126","248,000.00","10/03/2022 10:09","Completed"
"3000018615","PT.  INBISCO NIAGATAMA SEMESTA","59373254","SURABAYA LOG PACK","08/03/2022 15:30","41329156","3,620,000.00","22/03/2022 16:40","Completed"
"3000018615","PT.  INBISCO NIAGATAMA SEMESTA","59373292","SURABAYA LOG PACK","08/03/2022 15:33","41329158","3,620,000.00","16/03/2022 17:32","Completed"
"3000018615","PT.  INBISCO NIAGATAMA SEMESTA","59373311","SURABAYA LOG PACK","08/03/2022 15:36","41329187","3,400,000.00","16/03/2022 17:28","Completed"
"3000003865","MULTI ANUGERAH LESTARI TEXINDO","59373381","SURABAYA LOG PACK","08/03/2022 15:41","SJ22-001551","4,100,000.00","21/03/2022 17:44","Completed"
"3000006280","PT WARU GUNUNG","59373419","SURABAYA LOG PACK","08/03/2022 15:44","8872010390","4,250,000.00","18/03/2022 11:22","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59373612","SURABAYA LOG PACK","08/03/2022 15:59","40563761","4,350,000.00","18/03/2022 15:34","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59373638","SURABAYA LOG PACK","08/03/2022 16:00","40565799","3,229,000.00","16/03/2022 16:25","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59373638","SURABAYA LOG PACK","08/03/2022 16:00","40565797","1.00","16/03/2022 16:25","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59373638","SURABAYA LOG PACK","08/03/2022 16:00","40565798","1.00","16/03/2022 16:25","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59373674","SURABAYA LOG PACK","08/03/2022 16:00","40566015","4,490,000.00","15/03/2022 17:00","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59373685","SURABAYA LOG PACK","08/03/2022 16:00","40564945","4,500,000.00","15/03/2022 16:46","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59373697","SURABAYA LOG PACK","08/03/2022 16:00","40565804","3,334,500.00","15/03/2022 16:20","Completed"
"3000009257","PT TIRTA INVESTAMA","59374441","SURABAYA LOG PACK","08/03/2022 16:45","S22030409003","450,000.00","11/03/2022 11:45","Completed"
"3000009257","PT TIRTA INVESTAMA","59374669","SURABAYA LOG PACK","08/03/2022 17:03","S22030409006","450,000.00","11/03/2022 11:58","Completed"
"3000009257","PT TIRTA INVESTAMA","59374738","SURABAYA LOG PACK","08/03/2022 17:06","S22030409012","450,000.00","11/03/2022 11:57","Completed"
"3000007550","PT. NIRWANA LESTARI","59374783","SURABAYA RENTAL TRIP","08/03/2022 17:08","1000385615","110,000.00","10/03/2022 10:09","Completed"
"3000009257","PT TIRTA INVESTAMA","59374787","SURABAYA LOG PACK","08/03/2022 17:08","S22030409014","450,000.00","11/03/2022 11:53","Completed"
"3000009257","PT TIRTA INVESTAMA","59374897","SURABAYA LOG PACK","08/03/2022 17:13","S22030409023","450,000.00","11/03/2022 11:54","Completed"
"3000009257","PT TIRTA INVESTAMA","59374928","SURABAYA LOG PACK","08/03/2022 17:15","S22030409030","450,000.00","11/03/2022 11:42","Completed"
"3000009257","PT TIRTA INVESTAMA","59374952","SURABAYA LOG PACK","08/03/2022 17:19","S22030409980","450,000.00","11/03/2022 11:40","Completed"
"3000009257","PT TIRTA INVESTAMA","59375100","SURABAYA LOG PACK","08/03/2022 17:24","S22030409981","450,000.00","11/03/2022 11:37","Completed"
"3000009257","PT TIRTA INVESTAMA","59375172","SURABAYA LOG PACK","08/03/2022 17:27","S22030700093","450,000.00","11/03/2022 11:36","Completed"
"3000009257","PT TIRTA INVESTAMA","59375299","SURABAYA LOG PACK","08/03/2022 17:29","S22030700094","450,000.00","11/03/2022 11:39","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","59375515","SURABAYA RENTAL TRIP","08/03/2022 17:38","SUB/22/03/0037","1.00","10/03/2022 17:09","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","59375517","SURABAYA RENTAL TRIP","08/03/2022 17:38","SUB/22/03/0039","1.00","14/03/2022 16:39","Completed"
"3000009257","PT TIRTA INVESTAMA","59375527","SURABAYA LOG PACK","08/03/2022 17:39","S22030408997","450,000.00","11/03/2022 11:34","Completed"
"3000009257","PT TIRTA INVESTAMA","59375542","SURABAYA LOG PACK","08/03/2022 17:42","S22030409022","450,000.00","11/03/2022 11:32","Completed"
"3000009257","PT TIRTA INVESTAMA","59375666","SURABAYA LOG PACK","08/03/2022 17:47","S22030409004","450,000.00","11/03/2022 13:40","Completed"
"3000009257","PT TIRTA INVESTAMA","59375692","SURABAYA LOG PACK","08/03/2022 17:49","S22030409966","450,000.00","11/03/2022 11:46","Completed"
"3000001618","ECCO TANNERY INDONESIA","59375703","SURABAYA LOG PACK","08/03/2022 17:50","07/III/LINC-ECCO/2022","2,000,000.00","11/03/2022 17:40","Completed"
"3000009257","PT TIRTA INVESTAMA","59375727","SURABAYA LOG PACK","08/03/2022 17:51","S22030408998","450,000.00","11/03/2022 11:25","Completed"
"8000000019","PT CIPTA MAPAN LOGISTIK","59375793","SURABAYA LOG PACK","08/03/2022 17:55","948B-1","490,000.00","15/03/2022 14:40","Completed"
"3000007677","SCIENTEX INDONESIA","59375803","SURABAYA LOG PACK","08/03/2022 17:56","DO-2022-0463","1,200,000.00","09/03/2022 18:09","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59375804","SURABAYA RENTAL TRIP","08/03/2022 17:56","2100424680","386,000.00","09/03/2022 16:08","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59375806","SURABAYA RENTAL TRIP","08/03/2022 17:56","2100424681","550,000.00","09/03/2022 16:09","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59375816","SURABAYA RENTAL TRIP","08/03/2022 17:57","2100424682","550,000.00","09/03/2022 16:10","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59375925","SURABAYA LOG PACK","08/03/2022 18:00","2100423831-1","867,000.00","15/03/2022 14:41","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59375925","SURABAYA LOG PACK","08/03/2022 18:00","2100423828-1","775,000.00","15/03/2022 14:41","Completed"
"3000009257","PT TIRTA INVESTAMA","59376192","SURABAYA LOG PACK","08/03/2022 18:13","S22030409002","450,000.00","11/03/2022 11:28","Completed"
"3000009257","PT TIRTA INVESTAMA","59376239","SURABAYA LOG PACK","08/03/2022 18:15","S22030409005","450,000.00","11/03/2022 11:33","Completed"
"3000009257","PT TIRTA INVESTAMA","59376252","SURABAYA LOG PACK","08/03/2022 18:18","S22030409010","450,000.00","11/03/2022 11:18","Completed"
"3000009257","PT TIRTA INVESTAMA","59376258","SURABAYA LOG PACK","08/03/2022 18:20","S22030409026","450,000.00","11/03/2022 13:39","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59376276","SURABAYA LOG PACK","08/03/2022 18:20","2100424779","505,000.00","09/03/2022 16:00","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59376276","SURABAYA LOG PACK","08/03/2022 18:20","2100424835","1.00","09/03/2022 16:00","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59376298","SURABAYA LOG PACK","08/03/2022 18:21","2100424652","363,000.00","09/03/2022 15:58","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59376298","SURABAYA LOG PACK","08/03/2022 18:21","2100424794","1.00","09/03/2022 15:58","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59376308","SURABAYA LOG PACK","08/03/2022 18:21","2100424878","505,000.00","09/03/2022 15:56","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59376308","SURABAYA LOG PACK","08/03/2022 18:21","2100424881","1.00","09/03/2022 15:56","Completed"
"3000009257","PT TIRTA INVESTAMA","59376326","SURABAYA LOG PACK","08/03/2022 18:23","S22030409974","450,000.00","11/03/2022 11:27","Completed"
"3000008809","IDLE CAP","59376347","SURABAYA LOG PACK","08/03/2022 18:25","KOSB9766UT08032022","1.00","15/03/2022 10:32","Completed"
"3000009257","PT TIRTA INVESTAMA","59376354","SURABAYA LOG PACK","08/03/2022 18:26","S22030409983","450,000.00","11/03/2022 11:29","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59376355","SURABAYA LOG PACK","08/03/2022 18:26","2100424781","1,069,000.00","09/03/2022 18:01","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59376357","SURABAYA LOG PACK","08/03/2022 18:26","2100424797","664,000.00","09/03/2022 16:02","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59376361","SURABAYA LOG PACK","08/03/2022 18:26","2100424797-1","664,000.00","09/03/2022 16:01","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59376364","SURABAYA LOG PACK","08/03/2022 18:27","2100424705","1,515,000.00","11/03/2022 09:00","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59376371","SURABAYA LOG PACK","08/03/2022 18:27","2100424775","1,246,000.00","09/03/2022 15:52","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59376388","SURABAYA LOG PACK","08/03/2022 18:28","2100424763","420,000.00","09/03/2022 15:51","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59376390","SURABAYA LOG PACK","08/03/2022 18:28","2100424437","363,000.00","09/03/2022 15:48","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59376407","SURABAYA LOG PACK","08/03/2022 18:28","6100082269","977,000.00","09/03/2022 16:06","Completed"
"3000008809","IDLE CAP","59376430","SURABAYA LOG PACK","08/03/2022 18:29","KOSB9340IG08032022","1.00","15/03/2022 10:41","Completed"
"3000009257","PT TIRTA INVESTAMA","59376464","SURABAYA LOG PACK","08/03/2022 18:30","S22030409984","450,000.00","15/03/2022 11:22","Completed"
"3000009257","PT TIRTA INVESTAMA","59376477","SURABAYA RENTAL TRIP","08/03/2022 18:32","S22030800149","1,150,000.00","11/03/2022 14:12","Completed"
"3000009257","PT TIRTA INVESTAMA","59376536","SURABAYA RENTAL TRIP","08/03/2022 18:36","S22030800148","1,300,000.00","11/03/2022 14:03","Completed"
"3000009257","PT TIRTA INVESTAMA","59376556","SURABAYA LOG PACK","08/03/2022 18:37","S22030408995","7,400,000.00","14/03/2022 11:27","Completed"
"3000008809","IDLE CAP","59376892","SURABAYA LOG PACK","08/03/2022 19:03","KOSB9560PEU08032022","1.00","15/03/2022 10:43","Completed"
"3000008809","IDLE CAP","59376971","SURABAYA LOG PACK","08/03/2022 19:06","KOSB9698BCV08032022","1.00","15/03/2022 10:47","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386015","SURABAYA EXIM TRUCKING","09/03/2022 09:38","SESB22030006_1","850,000.00","15/03/2022 12:16","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386017","SURABAYA EXIM TRUCKING","09/03/2022 09:42","SESB22030006_2","850,000.00","10/03/2022 13:26","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386019","SURABAYA EXIM TRUCKING","09/03/2022 09:45","SESB22030006_3","850,000.00","10/03/2022 13:28","Completed"
"8000000017","PT LIKU TELAGA","59386025","SURABAYA LOG PACK","09/03/2022 09:52","543450-9","825,000.00","11/03/2022 09:13","Completed"
"3000009257","PT TIRTA INVESTAMA","59386026","SURABAYA TIV LOKAL","09/03/2022 09:53","5044183999","2,720,000.00","21/03/2022 10:18","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386027","SURABAYA EXIM TRUCKING","09/03/2022 09:55","SESB22030006_4","850,000.00","10/03/2022 13:31","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386029","SURABAYA EXIM TRUCKING","09/03/2022 10:00","SESB22030006_5","850,000.00","10/03/2022 13:32","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386031","SURABAYA EXIM TRUCKING","09/03/2022 10:04","SESB22030006_6","850,000.00","10/03/2022 13:36","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386033","SURABAYA EXIM TRUCKING","09/03/2022 10:06","SESB22030006_7","850,000.00","15/03/2022 12:20","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386035","SURABAYA EXIM TRUCKING","09/03/2022 10:08","SESB22020022_1","1,075,000.00","10/03/2022 15:15","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386038","SURABAYA EXIM TRUCKING","09/03/2022 10:10","SESB22020022_2","1,075,000.00","10/03/2022 15:17","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386039","SURABAYA EXIM TRUCKING","09/03/2022 10:13","SESB22020022_3","1,075,000.00","10/03/2022 15:19","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386040","SURABAYA EXIM TRUCKING","09/03/2022 10:16","SESB22020022_4","1,075,000.00","10/03/2022 15:21","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386041","SURABAYA EXIM TRUCKING","09/03/2022 10:19","SESB22020022_5","1,075,000.00","10/03/2022 15:23","Completed"
"8000000015","PT. DUNIA KIMIA JAYA","59386046","SURABAYA EXIM TRUCKING","09/03/2022 10:21","SISB22020066_1","1,150,000.00","10/03/2022 14:03","Completed"
"3000007677","SCIENTEX INDONESIA","59386047","SURABAYA LOG PACK","09/03/2022 10:22","DO-2022-0446","1,770,000.00","09/03/2022 16:05","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59386048","SURABAYA LOG PACK","09/03/2022 10:23","2100424886","363,000.00","09/03/2022 18:07","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59386048","SURABAYA LOG PACK","09/03/2022 10:23","2100424888","1.00","09/03/2022 18:07","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59386049","SURABAYA LOG PACK","09/03/2022 10:24","6100082271","363,000.00","11/03/2022 09:03","Completed"
"8000000015","PT. DUNIA KIMIA JAYA","59386050","SURABAYA EXIM TRUCKING","09/03/2022 10:28","SISB22020066_2","1,150,000.00","10/03/2022 14:05","Completed"
"8000000015","PT. DUNIA KIMIA JAYA","59386051","SURABAYA EXIM TRUCKING","09/03/2022 10:30","SISB22020066_3","1,150,000.00","10/03/2022 14:06","Completed"
"8000000015","PT. DUNIA KIMIA JAYA","59386052","SURABAYA EXIM TRUCKING","09/03/2022 10:32","SISB22020066_4","1,150,000.00","10/03/2022 14:10","Completed"
"8000000065","PT. CIPTA LOGISTIK INDONESIA","59386053","SURABAYA LOG PACK","09/03/2022 10:37","SB51002-TR-220300028","1.00","10/03/2022 11:04","Completed"
"8000000065","PT. CIPTA LOGISTIK INDONESIA","59386053","SURABAYA LOG PACK","09/03/2022 10:37","SOSBY22030200006","1.00","10/03/2022 11:04","Completed"
"8000000065","PT. CIPTA LOGISTIK INDONESIA","59386053","SURABAYA LOG PACK","09/03/2022 10:37","SOSBY22030800003","1.00","10/03/2022 11:04","Completed"
"8000000065","PT. CIPTA LOGISTIK INDONESIA","59386053","SURABAYA LOG PACK","09/03/2022 10:37","SOSBY22030800004","1.00","10/03/2022 11:04","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","59386059","SURABAYA RENTAL TRIP","09/03/2022 10:51","SUB/22/03/0044","1.00","10/03/2022 17:18","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","59386060","SURABAYA RENTAL TRIP","09/03/2022 10:52","SUB/22/03/0045","1.00","14/03/2022 15:25","Completed"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","59386075","SURABAYA EXIM TRUCKING","09/03/2022 11:09","SISB22020063_1","1,350,000.00","29/03/2022 14:02","Completed"
"3000016892","UNIVERSAL STEELINDO DINAMIKA","59386080","SURABAYA EXIM TRUCKING","09/03/2022 11:13","SISB22020063_2","1,350,000.00","10/03/2022 14:11","Completed"
"3000019640","PT AZELIS INDONESIA DISTRIBUSI","59386084","SURABAYA EXIM TRUCKING","09/03/2022 11:17","SISB22020060_1","1,000,000.00","10/03/2022 13:39","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386085","SURABAYA LOG PACK","09/03/2022 11:19","40564518","4,350,000.00","17/03/2022 17:48","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386086","SURABAYA LOG PACK","09/03/2022 11:20","40566596","147,179.00","18/03/2022 10:34","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386086","SURABAYA LOG PACK","09/03/2022 11:20","40566597","4,444,821.00","18/03/2022 10:34","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386087","SURABAYA EXIM TRUCKING","09/03/2022 11:20","SESB22030003_1","1,075,000.00","29/03/2022 15:22","Completed"
"3000018615","PT.  INBISCO NIAGATAMA SEMESTA","59386088","SURABAYA LOG PACK","09/03/2022 11:20","41332483","3,620,000.00","06/04/2022 14:00","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386089","SURABAYA LOG PACK","09/03/2022 11:20","40565766","3,500,000.00","15/03/2022 16:33","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386090","SURABAYA EXIM TRUCKING","09/03/2022 11:23","SESB22030004_1","1,270,000.00","21/03/2022 15:01","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386093","SURABAYA EXIM TRUCKING","09/03/2022 11:25","SESB22030001_1","1,075,000.00","15/03/2022 13:23","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386494","SURABAYA EXIM TRUCKING","09/03/2022 11:37","SESB22030001_2","1,075,000.00","10/03/2022 14:46","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386546","SURABAYA EXIM TRUCKING","09/03/2022 11:39","SESB22030001_3","1,075,000.00","10/03/2022 14:48","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386565","SURABAYA EXIM TRUCKING","09/03/2022 11:41","SESB22030001_4","1,075,000.00","15/03/2022 13:26","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59386576","SURABAYA EXIM TRUCKING","09/03/2022 11:44","SESB22030001_5","1,075,000.00","15/03/2022 13:27","Completed"
"3000019518","PT. GCM MARKETING SOLUTIONS INDONESIA","59386579","SURABAYA EXIM TRUCKING","09/03/2022 11:46","SISB22020044_1","1,600,000.00","10/03/2022 15:24","Completed"
"3000019518","PT. GCM MARKETING SOLUTIONS INDONESIA","59386843","SURABAYA EXIM TRUCKING","09/03/2022 11:51","SISB22020044_2","1,200,000.00","10/03/2022 15:37","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59387022","SURABAYA EXIM TRUCKING","09/03/2022 11:53","SESB22020021_1","1,075,000.00","10/03/2022 14:53","Completed"
"3000000758","PT BEHN MEYER CHEMICALS","59387148","SURABAYA LOG PACK","09/03/2022 11:57","81325753","5,000,000.00","17/03/2022 18:11","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59387184","SURABAYA EXIM TRUCKING","09/03/2022 12:00","SESB22020023_1","1,075,000.00","10/03/2022 14:55","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59387192","SURABAYA EXIM TRUCKING","09/03/2022 12:03","SESB22020023_2","1,075,000.00","10/03/2022 14:56","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59387194","SURABAYA EXIM TRUCKING","09/03/2022 12:05","SESB22020023_3","1,075,000.00","10/03/2022 15:07","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59387258","SURABAYA EXIM TRUCKING","09/03/2022 12:08","SESB22020023_4","1,075,000.00","10/03/2022 14:57","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59387281","SURABAYA EXIM TRUCKING","09/03/2022 12:09","SESB22020023_5","1,075,000.00","10/03/2022 15:02","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59387283","SURABAYA EXIM TRUCKING","09/03/2022 12:11","SESB22020023_6","1,075,000.00","10/03/2022 15:05","Completed"
"3000020764","PT. PERTAMINA PETROCHEMICAL TRADING","59387321","SURABAYA EXIM TRUCKING","09/03/2022 12:22","SISB22020048_1","1,155,000.00","17/03/2022 15:27","Completed"
"3000020764","PT. PERTAMINA PETROCHEMICAL TRADING","59387323","SURABAYA EXIM TRUCKING","09/03/2022 12:25","SISB22020048_2","924,000.00","10/03/2022 13:43","Completed"
"3000007550","PT. NIRWANA LESTARI","59387575","SURABAYA RENTAL TRIP","09/03/2022 13:45","1000385758","623,000.00","10/03/2022 15:19","Completed"
