"TMS ID","Shipment Reference Number","Carrier Name","Charge Code Group","Charge Rate","Rate Basis","Rate","Closed Date","AP Vendor Code","Load Group","Order Groups","Shipper Load Number","First Pick Due Date","First Pick Name","Last Drop City","Last Drop Name","Load Status","Mode","Number of Stops","Pieces","Rate Change Carrier Comment","Rate Change Request Date","Trailer Description","Weight (kg)","Charge Description","Charge Code Category","Carrier Reference","Location Name","Payable Currency","Rate Change Approval Date"
58294520,"S21110300039,S21110300038,S21110300041,S21110300040","BAHANA PRESTASI","OTHER CHARGES","137,600.00","FLAT","137,600.00","09/11/2021 16:31","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58294520","03/11/2021 20:00","TIVPANDAAN PETUNG","KALIWATES","TIVKALIWATES","Completed","TL",2,344," ","03/11/2021 14:35","CDD_BOX","156.04","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/11/2021 22:07"
58294622,"GD3221638129","BAHANA PRESTASI","OTHER CHARGES","100,000.00","FLAT","100,000.00","11/11/2021 17:35","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58294622","03/11/2021 07:00","GDINGAJUM","CAKUNG","GDICAKUNG","Completed","TL",2,2702," ","05/11/2021 11:22","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","11/11/2021 18:26"
58294626,"40519362","BAHANA PRESTASI","OTHER CHARGES","600,000.00","FLAT","600,000.00","09/11/2021 13:36","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58294626","03/11/2021 07:00","SMRRUNGKUT(PP)","NGALIYAN(MT)","SMRNGALIYAN(MT)","Completed","TL",2,1000," ","03/11/2021 17:49","ENGKEL FUSO_BOX","10,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/11/2021 22:07"
58294699,"1000351500","BAHANA PRESTASI","OTHER CHARGES","84,000.00","FLAT","84,000.00","04/11/2021 11:36","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58294699","03/11/2021 12:00","NLSBUDURAN","BEJI","NLSBEJI(MUI_PASURUAN)","Completed","TL",2,18," ","03/11/2021 14:57","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","04/11/2021 17:47"
58294701,"1000351507,1000351506","BAHANA PRESTASI","OTHER CHARGES","58,500.00","FLAT","58,500.00","04/11/2021 11:36","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58294701","03/11/2021 12:00","NLSBUDURAN","GEDANGAN","NLSGEDANGAN(SAT_SIDOARJO)","Completed","TL",3,36," ","03/11/2021 15:02","CDE_CHILLER","36.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","04/11/2021 17:47"
58294702,"1000351525","BAHANA PRESTASI","OTHER CHARGES","166,500.00","FLAT","166,500.00","04/11/2021 11:36","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58294702","03/11/2021 12:00","NLSBUDURAN","SUMOBITO","NLSSUMOBITO(IDM_JOMBANG)","Completed","TL",2,18," ","03/11/2021 14:59","CDD_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","04/11/2021 17:47"
58294710,"1000351526","BAHANA PRESTASI","OTHER CHARGES","79,200.00","FLAT","79,200.00","04/11/2021 11:36","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58294710","03/11/2021 12:00","NLSBUDURAN","SUMBER SARI","NLSSUMBER SARI(IDM_JEMBER)","Completed","TL",2,18," ","03/11/2021 14:58","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","04/11/2021 17:47"
58294711,"1000351527","BAHANA PRESTASI","OTHER CHARGES","48,000.00","FLAT","48,000.00","04/11/2021 11:36","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58294711","03/11/2021 12:00","NLSBUDURAN","KEDUNGKANDANG","NLSKEDUNGKANDANG(IDM_MALANG)","Completed","TL",2,18," ","03/11/2021 15:01","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","04/11/2021 17:47"
58295292,"40519451","BAHANA PRESTASI","OTHER CHARGES","400,000.00","FLAT","400,000.00","05/11/2021 14:23","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58295292","03/11/2021 07:00","SMRRUNGKUT","TROWULAN","SMRTROWULAN","Completed","TL",2,1600," ","03/11/2021 17:50","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","05/11/2021 19:34"
58296035,"2100412332","BAHANA PRESTASI","OTHER CHARGES","30,000.00","FLAT","30,000.00","04/11/2021 19:09","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58296035","03/11/2021 15:00","LTLASEMROWO","BALONGBENDO","LTLBALONGBENDO","Completed","TL",2,1500," ","04/11/2021 09:53","CDE_BOX","1,500.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","05/11/2021 19:34"
58296048,"2100412757","BAHANA PRESTASI","OTHER CHARGES","45,000.00","FLAT","45,000.00","04/11/2021 19:04","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58296048","03/11/2021 15:00","LTLASEMROWO","GEMPOL","LTLGEMPOL","Completed","TL",2,3000," ","04/11/2021 09:55","CDD_BOX","3,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","05/11/2021 19:34"
58296049,"2100412761","BAHANA PRESTASI","OTHER CHARGES","15,000.00","FLAT","15,000.00","04/11/2021 19:10","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58296049","03/11/2021 15:00","LTLASEMROWO","TAMBAKSARI","LTLTAMBAKSARI","Completed","TL",2,1250," ","04/11/2021 09:43","CDE_BOX","1,250.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","05/11/2021 19:34"
58296053,"2100412750","BAHANA PRESTASI","OTHER CHARGES","200,000.00","FLAT","200,000.00","04/11/2021 19:04","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58296053","03/11/2021 15:00","LTLASEMROWO","BUDURAN","LTLBUDURAN","Completed","TL",2,10000," ","04/11/2021 10:00","TRONTON_WB","10,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","05/11/2021 19:34"
58303949,"40519513","BAHANA PRESTASI","OTHER CHARGES","958,800.00","FLAT","958,800.00","10/11/2021 16:43","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58303949","04/11/2021 07:00","SMRRUNGKUT(1P)","NGALIYAN(MT)","SMRNGALIYAN(MT)","Completed","TL",2,1598," ","04/11/2021 16:02","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","11/11/2021 08:32"
58303950,"40519443","BAHANA PRESTASI","OTHER CHARGES","500,000.00","FLAT","500,000.00","15/11/2021 14:09","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58303950","04/11/2021 07:00","SMRRUNGKUT(1P)","BANGUNTAPAN","SMRBANGUNTAPAN","Completed","TL",2,1000," ","04/11/2021 16:04","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","15/11/2021 16:42"
58304007,"40519327","BAHANA PRESTASI","OTHER CHARGES","600,000.00","FLAT","600,000.00","22/11/2021 16:32","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58304007","04/11/2021 07:00","SMRRUNGKUT","PENJARINGAN","SMRPENJARINGAN","Completed","TL",2,1200," ","04/11/2021 16:05","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","22/11/2021 16:34"
58304008,"40519442","BAHANA PRESTASI","OTHER CHARGES","170,000.00","FLAT","170,000.00","10/11/2021 16:12","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58304008","04/11/2021 07:00","SMRRUNGKUT(1P)","NGALIYAN","SMRNGALIYAN","Completed","TL",2,950," ","04/11/2021 16:06","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","11/11/2021 08:32"
58304770,"9072006750","BAHANA PRESTASI","OTHER CHARGES","100,000.00","FLAT","100,000.00","15/11/2021 15:27","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58304770","04/11/2021 07:00","WGNKRIAN","GUNUNG SINDUR","WGNGUNUNG SINDUR","Completed","TL",2,1600," ","08/11/2021 16:53","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","15/11/2021 16:42"
58305572,"1000351764","BAHANA PRESTASI","OTHER CHARGES","54,000.00","FLAT","54,000.00","05/11/2021 10:11","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58305572","04/11/2021 12:00","NLSBUDURAN","KALIWATES","NLSKALIWATES(SAT_JEMBER)","Completed","TL",2,18," ","04/11/2021 15:12","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","05/11/2021 19:35"
58305575,"1000351783","BAHANA PRESTASI","OTHER CHARGES","23,200.00","FLAT","23,200.00","05/11/2021 10:11","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58305575","04/11/2021 12:00","NLSBUDURAN","SUMBER SARI","NLSSUMBER SARI(IDM_JEMBER)","Completed","TL",2,18," ","08/11/2021 10:55","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/11/2021 15:51"
58305582,"1000351786","BAHANA PRESTASI","OTHER CHARGES","58,000.00","FLAT","58,000.00","05/11/2021 10:11","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58305582","04/11/2021 12:00","NLSBUDURAN","SUMOBITO","NLSSUMOBITO(IDM_JOMBANG)","Completed","TL",2,18," ","04/11/2021 15:19","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","05/11/2021 19:35"
58305587,"1000351763,1000351789","BAHANA PRESTASI","OTHER CHARGES","89,000.00","FLAT","89,000.00","05/11/2021 10:11","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58305587","04/11/2021 12:00","NLSBUDURAN","KEDUNGKANDANG","NLSKEDUNGKANDANG(IDM_MALANG)","Completed","TL",3,36," ","04/11/2021 15:22","CDE_CHILLER","36.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","05/11/2021 19:35"
58305588,"1000351769","BAHANA PRESTASI","OTHER CHARGES","71,500.00","FLAT","71,500.00","05/11/2021 10:11","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58305588","04/11/2021 12:00","NLSBUDURAN","SUKUN","NLSSUKUN(SAT_MALANG)","Completed","TL",2,18," ","04/11/2021 15:13","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","05/11/2021 19:35"
58305589,"1000351791","BAHANA PRESTASI","OTHER CHARGES","103,800.00","FLAT","103,800.00","05/11/2021 10:11","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58305589","04/11/2021 12:00","NLSBUDURAN","DUDUK SAMPEYAN","NLSDUDUK SAMPEYAN(IDM_GRESIK)","Completed","TL",2,18," ","04/11/2021 15:13","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","05/11/2021 19:35"
58305591,"1000351793,1000351762","BAHANA PRESTASI","OTHER CHARGES","96,000.00","FLAT","96,000.00","05/11/2021 10:11","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58305591","04/11/2021 12:00","NLSBUDURAN","GEDANGAN","NLSGEDANGAN(IDM_SURABAYA)","Completed","TL",3,36," ","04/11/2021 15:15","CDE_CHILLER","36.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","05/11/2021 19:35"
58305591,"1000351793,1000351762","BAHANA PRESTASI","OTHER CHARGES","14,000.00","FLAT","14,000.00","05/11/2021 10:11","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58305591","04/11/2021 12:00","NLSBUDURAN","GEDANGAN","NLSGEDANGAN(IDM_SURABAYA)","Completed","TL",3,36," ","08/11/2021 10:56","CDE_CHILLER","36.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/11/2021 15:51"
58305700,"S21110404331","BAHANA PRESTASI","OTHER CHARGES","448,000.00","FLAT","448,000.00","09/11/2021 16:56","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58305700","04/11/2021 20:00","TIVPANDAAN","SUMBER SARI","TIVSUMBER SARI","Completed","TL",2,1280," ","05/11/2021 08:53","TRONTON_WB","1,280.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/11/2021 22:08"
58305703,"S21110404332","BAHANA PRESTASI","OTHER CHARGES","500,000.00","FLAT","500,000.00","09/11/2021 16:48","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58305703","04/11/2021 20:00","TIVPANDAAN","SUMOBITO","TIVSUMOBITO","Completed","TL",2,1280," ","05/11/2021 08:52","TRONTON_WB","1,280.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/11/2021 22:08"
58305746,"S21110406332,S21110406330","BAHANA PRESTASI","OTHER CHARGES","31,500.00","FLAT","31,500.00","10/11/2021 12:16","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58305746","04/11/2021 20:00","TIVPANDAAN PETUNG","SUMBER SARI","TIVSUMBER SARI","Completed","TL",2,90," ","05/11/2021 08:50","CDD_BOX","40.82","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","11/11/2021 08:32"
58305749,"S21110406327,S21110406324,S21110406328,S21110406325","BAHANA PRESTASI","OTHER CHARGES","135,000.00","FLAT","135,000.00","09/11/2021 16:27","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58305749","04/11/2021 20:00","TIVPANDAAN PETUNG","KEDUNGKANDANG","TIVKEDUNGKANDANG","Completed","TL",2,330," ","05/11/2021 08:51","CDD_BOX","149.69","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/11/2021 22:08"
58305832,"2100412958","BAHANA PRESTASI","OTHER CHARGES","30,000.00","FLAT","30,000.00","05/11/2021 17:05","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58305832","04/11/2021 15:00","LTLASEMROWO","DRIYOREJO","LTLDRIYOREJO","Completed","TL",2,3000," ","05/11/2021 10:16","CDD_BOX","3,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","05/11/2021 19:36"
58310533,"2100412740","BAHANA PRESTASI","OTHER CHARGES","1,560,000.00","FLAT","1,560,000.00","05/11/2021 18:02","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58310533","04/11/2021 15:00","LTLASEMROWO","LTLNGAJUM","LTLNGAJUM","Completed","TL",2,25000," ","04/11/2021 19:44","TRONTON_WB","25,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","05/11/2021 19:36"
58316856,"8872009694","BAHANA PRESTASI","OTHER CHARGES","100,000.00","FLAT","100,000.00","15/11/2021 15:34","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58316856","05/11/2021 07:00","WGNKARANGPILANG","GUNUNG SINDUR","WGNGUNUNG SINDUR","Completed","TL",2,1600," ","09/11/2021 17:03","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","15/11/2021 16:42"
58316866,"9072001460","BAHANA PRESTASI","OTHER CHARGES","170,000.00","FLAT","170,000.00","09/11/2021 12:06","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58316866","05/11/2021 07:00","WGNKRIAN","KALIDERES","WGNKALIDERES","Completed","TL",2,12069," ","08/11/2021 16:46","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/11/2021 22:08"
58316867,"TRANS/1121/GRK/0005703","BAHANA PRESTASI","OTHER CHARGES","150,000.00","FLAT","150,000.00","16/11/2021 14:59","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58316867","05/11/2021 07:00","SSODRIYOREJO(1P)","SEMARANG BARAT","SSOSEMARANG BARAT","Completed","TL",2,4250," ","05/11/2021 11:26","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","16/11/2021 15:43"
58316886,"40519528","BAHANA PRESTASI","OTHER CHARGES","429,000.00","FLAT","429,000.00","11/11/2021 14:31","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58316886","06/11/2021 07:00","SMRRUNGKUT(1P)","MUNGKID","SMRMUNGKID","Completed","TL",2,1430," ","06/11/2021 10:44","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","11/11/2021 15:00"
58316889,"40519340","BAHANA PRESTASI","OTHER CHARGES","331,500.00","FLAT","331,500.00","11/11/2021 14:25","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58316889","05/11/2021 07:00","SMRRUNGKUT(1P)","BANGUNTAPAN","SMRBANGUNTAPAN","Completed","TL",2,1105," ","05/11/2021 11:27","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","11/11/2021 15:00"
58317491,"40966944","BAHANA PRESTASI","OTHER CHARGES","150,000.00","FLAT","150,000.00","23/11/2021 15:37","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58317491","05/11/2021 07:00","INSKEJAYAN(1P)","TEMPURAN MAGELANG","INSTEMPURAN MAGELANG","Completed","TL",2,1600,"TMBHN SOLAR TONASE 25","06/11/2021 11:08","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","23/11/2021 17:02"
58317492,"40519246","BAHANA PRESTASI","OTHER CHARGES","219,000.00","FLAT","219,000.00","17/11/2021 08:58","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58317492","05/11/2021 07:00","SMRRUNGKUT(1P)","NGALIYAN","SMRNGALIYAN","Completed","TL",2,1095," ","05/11/2021 14:38","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","17/11/2021 12:55"
58317891,"1000352019","BAHANA PRESTASI","OTHER CHARGES","154,500.00","FLAT","154,500.00","08/11/2021 11:41","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58317891","05/11/2021 12:00","NLSBUDURAN","SUMOBITO","NLSSUMOBITO(IDM_JOMBANG)","Completed","TL",2,18," ","05/11/2021 15:32","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/11/2021 15:51"
58317892,"1000352076,1000352054","BAHANA PRESTASI","OTHER CHARGES","91,500.00","FLAT","91,500.00","08/11/2021 11:41","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58317892","05/11/2021 12:00","NLSBUDURAN","KEDUNGKANDANG","NLSKEDUNGKANDANG(IDM_MALANG)","Completed","TL",3,36," ","05/11/2021 15:34","CDE_CHILLER","36.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/11/2021 15:51"
58317893,"1000352069","BAHANA PRESTASI","OTHER CHARGES","303,600.00","FLAT","303,600.00","08/11/2021 11:41","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58317893","05/11/2021 12:00","NLSBUDURAN","DUDUK SAMPEYAN","NLSDUDUK SAMPEYAN(IDM_GRESIK)","Completed","TL",2,18," ","05/11/2021 15:31","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/11/2021 15:51"
58317900,"1000352072,1000352074","BAHANA PRESTASI","OTHER CHARGES","117,500.00","FLAT","117,500.00","08/11/2021 11:41","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58317900","05/11/2021 12:00","NLSBUDURAN","GEDANGAN","NLSGEDANGAN(IDM_SURABAYA)","Completed","TL",3,36," ","05/11/2021 15:27","CDE_CHILLER","36.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/11/2021 15:51"
58317904,"1000352016","BAHANA PRESTASI","OTHER CHARGES","24,000.00","FLAT","24,000.00","08/11/2021 11:41","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58317904","05/11/2021 12:00","NLSBUDURAN","SUMBER SARI","NLSSUMBER SARI(IDM_JEMBER)","Completed","TL",2,18," ","05/11/2021 15:30","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/11/2021 15:51"
58317905,"1000352078,1000352079","BAHANA PRESTASI","OTHER CHARGES","40,000.00","FLAT","40,000.00","08/11/2021 11:41","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58317905","05/11/2021 12:00","NLSBUDURAN","GEDANGAN","NLSGEDANGAN(SAT_SIDOARJO)","Completed","TL",3,36," ","05/11/2021 15:28","CDE_CHILLER","36.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/11/2021 15:52"
58317906,"1000352097","BAHANA PRESTASI","OTHER CHARGES","101,500.00","FLAT","101,500.00","08/11/2021 11:47","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58317906","05/11/2021 12:00","NLSBUDURAN","BEJI","NLSBEJI(MUI_PASURUAN)","Completed","TL",2,18," ","05/11/2021 15:29","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/11/2021 15:52"
58317907,"1000352092","BAHANA PRESTASI","OTHER CHARGES","159,000.00","FLAT","159,000.00","08/11/2021 11:41","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58317907","05/11/2021 12:00","NLSBUDURAN","SUKUN","NLSSUKUN(SAT_MALANG)","Completed","TL",2,18," ","05/11/2021 15:33","CDD_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/11/2021 15:52"
58321336,"S21110500641","BAHANA PRESTASI","OTHER CHARGES","174,000.00","FLAT","174,000.00","11/11/2021 14:03","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58321336","05/11/2021 20:00","TIVPANDAAN PETUNG","KEDUNGKANDANG","TIVKEDUNGKANDANG","Completed","TL",2,350," ","06/11/2021 10:54","CDD_BOX","158.76","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","11/11/2021 15:00"
58321336,"S21110500641","BAHANA PRESTASI","OTHER CHARGES","174,000.00","FLAT","174,000.00","11/11/2021 14:03","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58321336","05/11/2021 20:00","TIVPANDAAN PETUNG","KEDUNGKANDANG","TIVKEDUNGKANDANG","Completed","TL",2,350," ","06/11/2021 10:54","CDD_BOX","158.76","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","11/11/2021 15:00"
58321345,"S21110500640,S21110500636","BAHANA PRESTASI","OTHER CHARGES","0.00","FLAT","0.00","09/11/2021 16:51","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58321345","05/11/2021 20:00","TIVPANDAAN PETUNG","SINGOSARI","TIVSINGOSARI","Completed","TL",2,382," ","06/11/2021 10:55","CDD_BOX","231.33","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/11/2021 22:08"
58321345,"S21110500640,S21110500636","BAHANA PRESTASI","OTHER CHARGES","204,000.00","FLAT","204,000.00","09/11/2021 16:51","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58321345","05/11/2021 20:00","TIVPANDAAN PETUNG","SINGOSARI","TIVSINGOSARI","Completed","TL",2,382," ","06/11/2021 10:55","CDD_BOX","231.33","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/11/2021 22:08"
58321402,"S21110500642","BAHANA PRESTASI","OTHER CHARGES","500,000.00","FLAT","500,000.00","09/11/2021 16:46","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58321402","05/11/2021 20:00","TIVPANDAAN","SUMOBITO","TIVSUMOBITO","Completed","TL",2,1280," ","06/11/2021 10:59","TRONTON_WB","1,280.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/11/2021 22:08"
58321433,"S21110500643","BAHANA PRESTASI","OTHER CHARGES","500,000.00","FLAT","500,000.00","09/11/2021 16:54","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58321433","05/11/2021 20:00","TIVPANDAAN","SUMOBITO","TIVSUMOBITO","Completed","TL",2,1280," ","06/11/2021 10:57","TRONTON_WB","1,280.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/11/2021 22:08"
58321834,"2100413170","BAHANA PRESTASI","OTHER CHARGES","200,000.00","FLAT","200,000.00","08/11/2021 18:29","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58321834","05/11/2021 15:00","LTLASEMROWO","GEMPOL","LTLGEMPOL","Completed","TL",2,20000," ","05/11/2021 18:57","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/11/2021 22:08"
58321847,"2100413106","BAHANA PRESTASI","OTHER CHARGES","200,000.00","FLAT","200,000.00","08/11/2021 17:58","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58321847","05/11/2021 15:00","LTLASEMROWO","BUDURAN","LTLBUDURAN","Completed","TL",2,10000," ","05/11/2021 18:56","TRONTON_WB","10,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/11/2021 22:08"
58325942,"0082473259","BAHANA PRESTASI","OTHER CHARGES","200,000.00","FLAT","200,000.00","09/11/2021 10:12","5000000027","SURABAYA LOG BULK","SURABAYA LOG BULK","58325942","06/11/2021 09:00","PKGGRESIK","SOCAH","PKGSOCAH(OW)","Completed","TL",2,30000," ","08/11/2021 09:08","TRONTON_LOSSBAK","30,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/11/2021 22:08"
58325943,"40520318","BAHANA PRESTASI","OTHER CHARGES","936,000.00","FLAT","936,000.00","15/11/2021 15:03","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58325943","06/11/2021 07:00","SMRRUNGKUT(PP)","NGALIYAN(MT)","SMRNGALIYAN(MT)","Completed","TL",2,1560," ","06/11/2021 10:40","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","15/11/2021 16:42"
